tags_id,country_alpha2,geonames_id,label,tag,description
8966892,LS,932011,Thaba-Tseka,geonames_932011,Thaba-Tseka | A | LS
8980993,LS,932418,Mokhotlong,geonames_932418,Mokhotlong | A | LS
8985496,LS,932219,Qacha’s Nek,geonames_932219,Qacha’s Nek | A | LS
9083255,LS,932615,Mafeteng District,geonames_932615,Mafeteng District | A | LS
9087304,LS,932184,Quthing,geonames_932184,Quthing | A | LS
9095383,LS,932700,Leribe District,geonames_932700,Leribe District | A | LS
30568287,LS,932439,Mohale’s Hoek District,geonames_932439,Mohale’s Hoek District | A | 15 | LS
8888554,LT,864477,Kauno apskritis,geonames_864477,Kauno apskritis | A | 57 | LT
8891498,LT,864485,Vilniaus apskritis,geonames_864485,Vilniaus apskritis | A | 65 | LT
8895883,LT,864478,Klaipėdos apskritis,geonames_864478,Klaipėdos apskritis | A | 58 | LT
8935531,LT,864481,Šiaulių apskritis,geonames_864481,Šiaulių apskritis | A | LT
8952304,LT,864479,Marijampolės apskritis,geonames_864479,Marijampolės apskritis | A | LT
8985573,LT,864482,Tauragės apskritis,geonames_864482,Tauragės apskritis | A | LT
8985578,LT,864480,Panevėžys,geonames_864480,Panevėžys | A | LT
8990701,LT,864389,Alytaus apskritis,geonames_864389,Alytaus apskritis | A | 56 | LT
8999161,LT,864483,Telšių apskritis,geonames_864483,Telšių apskritis | A | LT
9011582,LT,864484,Utenos apskritis,geonames_864484,Utenos apskritis | A | LT
8879481,LV,456173,Rīga,geonames_456173,Rīga | A | 25 | LV
8887233,LV,459664,Gulbenes Rajons,geonames_459664,Gulbenes Rajons | A | LV
8891012,LV,460569,Cēsu Rajons,geonames_460569,Cēsu Rajons | A | LV
8905281,LV,454571,Valka Municipality,geonames_454571,Valka Municipality | A | LV
8916124,LV,7628378,Strenču Novads,geonames_7628378,Strenču Novads | A | LV
8926086,LV,7628367,Salacgrīvas Novads,geonames_7628367,Salacgrīvas Novads | A | LV
8926595,LV,7628298,Dundagas Novads,geonames_7628298,Dundagas Novads | A | LV
8936587,LV,7628350,Dagdas Novads,geonames_7628350,Dagdas Novads | A | LV
8937063,LV,7628362,Siguldas Novads,geonames_7628362,Siguldas Novads | A | LV
8937703,LV,458459,Kuldīgas Rajons,geonames_458459,Kuldīgas Rajons | A | 15 | LV
8937911,LV,460410,Daugavpils municipality,geonames_460410,Daugavpils municipality | A | 07 | LV
8939191,LV,457889,Limbažu Rajons,geonames_457889,Limbažu Rajons | A | LV
8939200,LV,7628360,Inčukalna Novads,geonames_7628360,Inčukalna Novads | A | LV
8939206,LV,454968,Talsi Municipality,geonames_454968,Talsi Municipality | A | LV
8939211,LV,457955,Liepāja,geonames_457955,Liepāja | A | LV
8939251,LV,459202,Jūrmala,geonames_459202,Jūrmala | A | LV
8941438,LV,7628327,Ādažu Novads,geonames_7628327,Ādažu Novads | A | LV
8943318,LV,454307,Ventspils Municipality,geonames_454307,Ventspils Municipality | A | LV
8943739,LV,7628356,Pļaviņu Novads,geonames_7628356,Pļaviņu Novads | A | LV
8944588,LV,7628320,Olaines Novads,geonames_7628320,Olaines Novads | A | LV
8955991,LV,7628319,Mārupes Novads,geonames_7628319,Mārupes Novads | A | LV
8957454,LV,457773,Ludzas Rajons,geonames_457773,Ludzas Rajons | A | 19 | LV
8968906,LV,456197,Rēzeknes Rajons,geonames_456197,Rēzeknes Rajons | A | LV
8971509,LV,459282,Jēkabpils Municipality,geonames_459282,Jēkabpils Municipality | A | 10 | LV
8975852,LV,457061,Ogres novads,geonames_457061,Ogres novads | A | 21 | LV
8976739,LV,7628313,Jaunpils Novads,geonames_7628313,Jaunpils Novads | A | LV
8983104,LV,7628326,Carnikavas Novads,geonames_7628326,Carnikavas Novads | A | LV
8983189,LV,7628300,Pāvilostas Novads,geonames_7628300,Pāvilostas Novads | A | LV
8984330,LV,7628344,Riebiņu Novads,geonames_7628344,Riebiņu Novads | A | LV
8984464,LV,7628363,Līgatnes Novads,geonames_7628363,Līgatnes Novads | A | LV
8984465,LV,7628317,Rundāles Novads,geonames_7628317,Rundāles Novads | A | LV
8984466,LV,7628316,Ozolnieku Novads,geonames_7628316,Ozolnieku Novads | A | LV
8984467,LV,460311,Dobeles Rajons,geonames_460311,Dobeles Rajons | A | LV
8984468,LV,7628374,Kocēnu Novads,geonames_7628374,Kocēnu Novads | A | LV
8984470,LV,7628341,Līvānu Novads,geonames_7628341,Līvānu Novads | A | LV
8984899,LV,459278,Jelgavas Rajons,geonames_459278,Jelgavas Rajons | A | 12 | LV
8989997,LV,7628331,Lielvārdes Novads,geonames_7628331,Lielvārdes Novads | A | LV
8990002,LV,7628358,Ikšķiles Novads,geonames_7628358,Ikšķiles Novads | A | LV
8991040,LV,458621,Krāslavas Rajons,geonames_458621,Krāslavas Rajons | A | LV
8994339,LV,455888,Saldus Municipality,geonames_455888,Saldus Municipality | A | LV
8994937,LV,7628375,Amatas Novads,geonames_7628375,Amatas Novads | A | LV
8995071,LV,7628328,Garkalne Municipality,geonames_7628328,Garkalne Municipality | A | LV
8995072,LV,7628352,Rugāju Novads,geonames_7628352,Rugāju Novads | A | LV
8995073,LV,7628323,Salaspils Novads,geonames_7628323,Salaspils Novads | A | LV
8999882,LV,7628382,Ērgļu Novads,geonames_7628382,Ērgļu Novads | A | LV
9000336,LV,459281,Jelgava,geonames_459281,Jelgava | A | LV
9001062,LV,7628315,Tērvetes Novads,geonames_7628315,Tērvetes Novads | A | LV
9001594,LV,7628366,Saulkrastu Novads,geonames_7628366,Saulkrastu Novads | A | LV
9003572,LV,7628310,Rojas Novads,geonames_7628310,Rojas Novads | A | LV
9003642,LV,461112,Bauskas Rajons,geonames_461112,Bauskas Rajons | A | LV
9009377,LV,7628311,Kandavas Novads,geonames_7628311,Kandavas Novads | A | LV
9009378,LV,454564,Valmiera District,geonames_454564,Valmiera District | A | LV
9012566,LV,7628361,Krimuldas Novads,geonames_7628361,Krimuldas Novads | A | LV
9019645,LV,454771,Tukuma Rajons,geonames_454771,Tukuma Rajons | A | LV
9021815,LV,461160,Balvu Rajons,geonames_461160,Balvu Rajons | A | LV
9028959,LV,7628351,Kārsavas Novads,geonames_7628351,Kārsavas Novads | A | LV
9036729,LV,7628380,Smiltenes Novads,geonames_7628380,Smiltenes Novads | A | LV
9058733,LV,7628312,Auces Novads,geonames_7628312,Auces Novads | A | LV
9069191,LV,7628336,Salas Novads,geonames_7628336,Salas Novads | A | LV
9069930,LV,7628325,Stopiņu Novads,geonames_7628325,Stopiņu Novads | A | LV
9072217,LV,7628305,Aizputes Novads,geonames_7628305,Aizputes Novads | A | LV
9072366,LV,461525,Alūksnes Rajons,geonames_461525,Alūksnes Rajons | A | LV
9072368,LV,7628334,Neretas Novads,geonames_7628334,Neretas Novads | A | LV
9072375,LV,7628348,Viļakas Novads,geonames_7628348,Viļakas Novads | A | LV
9072706,LV,454311,Ventspils,geonames_454311,Ventspils | A | 32 | LV
9081126,LV,7628318,Babītes Novads,geonames_7628318,Babītes Novads | A | 45 | LV
9081185,LV,457712,Madona Municipality,geonames_457712,Madona Municipality | A | LV
9082235,LV,7628299,Alsungas Novads,geonames_7628299,Alsungas Novads | A | LV
9086213,LV,7628302,Rucavas Novads,geonames_7628302,Rucavas Novads | A | LV
9088809,LV,7628303,Grobiņas Novads,geonames_7628303,Grobiņas Novads | A | LV
9098728,LV,7628321,Iecavas Novads,geonames_7628321,Iecavas Novads | A | LV
9102468,LV,7628309,Brocēnu Novads,geonames_7628309,Brocēnu Novads | A | LV
9102469,LV,461613,Aizkraukles Rajons,geonames_461613,Aizkraukles Rajons | A | LV
9104881,LV,7628324,Baldones Novads,geonames_7628324,Baldones Novads | A | LV
9106930,LV,7628329,Vecumnieku Novads,geonames_7628329,Vecumnieku Novads | A | LV
9108497,LV,7628332,Skrīveru Novads,geonames_7628332,Skrīveru Novads | A | LV
9108498,LV,7628308,Skrundas Novads,geonames_7628308,Skrundas Novads | A | LV
9109994,LV,7628371,Mazsalacas Novads,geonames_7628371,Mazsalacas Novads | A | LV
9110147,LV,456203,Rēzekne,geonames_456203,Rēzekne | A | LV
9112185,LV,7628345,Aglonas Novads,geonames_7628345,Aglonas Novads | A | LV
9112192,LV,7628322,Ķekavas Novads,geonames_7628322,Ķekavas Novads | A | LV
9116254,LV,7628368,Alojas Novads,geonames_7628368,Alojas Novads | A | LV
9131055,LV,7628342,Varakļānu Novads,geonames_7628342,Varakļānu Novads | A | LV
9132585,LV,7628304,Durbes Novads,geonames_7628304,Durbes Novads | A | LV
9137969,LV,7628306,Priekules Novads,geonames_7628306,Priekules Novads | A | LV
9139970,LV,7628307,Vaiņodes Novads,geonames_7628307,Vaiņodes Novads | A | LV
9145054,LV,7628364,Mālpils Novads,geonames_7628364,Mālpils Novads | A | LV
9149100,LV,7628381,Jaunpiebalgas Novads,geonames_7628381,Jaunpiebalgas Novads | A | LV
9165524,LV,7628370,Rūjienas Novads,geonames_7628370,Rūjienas Novads | A | LV
9169548,LV,7628383,Vecpiebalgas Novads,geonames_7628383,Vecpiebalgas Novads | A | LV
9172016,LV,456528,Preiļi Municipality,geonames_456528,Preiļi Municipality | A | LV
9199435,LV,7628314,Engures Novads,geonames_7628314,Engures Novads | A | LV
9214977,LV,7628376,Priekuļi Municipality,geonames_7628376,Priekuļi Municipality | A | LV
9242616,LV,7628373,Pārgaujas Novads,geonames_7628373,Pārgaujas Novads | A | LV
9243035,LV,7628330,Ķeguma Novads,geonames_7628330,Ķeguma Novads | A | LV
9295465,LV,7628301,Nīcas Novads,geonames_7628301,Nīcas Novads | A | LV
9308631,LV,8299767,Mērsraga Novads,geonames_8299767,Mērsraga Novads | A | LV
9317966,LV,7628340,Vārkavas Novads,geonames_7628340,Vārkavas Novads | A | LV
9318899,LV,7628339,Ilūkstes Novads,geonames_7628339,Ilūkstes Novads | A | LV
9354269,LV,7628355,Krustpils Novads,geonames_7628355,Krustpils Novads | A | LV
9362020,LV,7628333,Jaunjelgavas Novads,geonames_7628333,Jaunjelgavas Novads | A | LV
9362033,LV,7628346,Ciblas Novads,geonames_7628346,Ciblas Novads | A | LV
9362035,LV,460414,Daugavpils,geonames_460414,Daugavpils | A | LV
9362042,LV,7628354,Lubānas Novads,geonames_7628354,Lubānas Novads | A | LV
32688239,LV,7628343,Viļānu Novads,geonames_7628343,Viļānu Novads | A | E8 | LV
45764546,LV,7628359,Ropažu Novads,geonames_7628359,Ropažu Novads | A | B5 | LV
51798351,LV,7628377,Raunas Novads,geonames_7628377,Raunas Novads | A | B1 | LV
56241376,LV,7628347,Zilupes Novads,geonames_7628347,Zilupes Novads | A | E9 | LV
71466562,LV,7628349,Baltinavas Novads,geonames_7628349,Baltinavas Novads | A | 47 | LV
8881612,LY,88318,Sha‘bīyat Banghāzī,geonames_88318,Sha‘bīyat Banghāzī | A | 69 | LY
8881637,LY,2214845,Sha‘bīyat Mişrātah,geonames_2214845,Sha‘bīyat Mişrātah | A | 72 | LY
8884853,LY,2210245,Tripoli,geonames_2210245,Tripoli | A | 77 | LY
8894251,LY,7602689,Sha‘bīyat al Jabal al Gharbī,geonames_7602689,Sha‘bīyat al Jabal al Gharbī | A | 80 | LY
8898777,LY,2218972,Sha‘bīyat az Zāwiyah,geonames_2218972,Sha‘bīyat az Zāwiyah | A | 68 | LY
8900008,LY,7602692,Sha‘bīyat al Wāḩāt,geonames_7602692,Sha‘bīyat al Wāḩāt | A | 83 | LY
8901322,LY,2212774,Sha‘bīyat Sabhā,geonames_2212774,Sha‘bīyat Sabhā | A | 75 | LY
8901327,LY,2210553,Surt,geonames_2210553,Surt | A | 76 | LY
8906956,LY,87204,Darnah,geonames_87204,Darnah | A | 70 | LY
8907198,LY,7602688,Sha‘bīyat al Buţnān,geonames_7602688,Sha‘bīyat al Buţnān | A | 79 | LY
8924359,LY,443289,Sha‘bīyat al Jabal al Akhḑar,geonames_443289,Sha‘bīyat al Jabal al Akhḑar | A | 63 | LY
8934764,LY,88932,Al Kufrah,geonames_88932,Al Kufrah | A | 65 | LY
8934766,LY,88904,Al Marj,geonames_88904,Al Marj | A | LY
8935812,LY,2214432,Sha‘bīyat Nālūt,geonames_2214432,Sha‘bīyat Nālūt | A | LY
8935942,LY,2219944,Al Jufrah,geonames_2219944,Al Jufrah | A | 64 | LY
8936118,LY,7602693,Sha‘bīyat Wādī al Ḩayāt,geonames_7602693,Sha‘bīyat Wādī al Ḩayāt | A | LY
8937822,LY,2593778,Sha‘bīyat an Nuqāţ al Khams,geonames_2593778,Sha‘bīyat an Nuqāţ al Khams | A | LY
8951747,LY,7602691,Al Marqab,geonames_7602691,Al Marqab | A | 82 | LY
8954953,LY,7602690,Sha‘bīyat al Jafārah,geonames_7602690,Sha‘bīyat al Jafārah | A | LY
9109071,LY,2214602,Murzuq,geonames_2214602,Murzuq | A | LY
9228652,LY,2219413,Sha‘bīyat Wādī ash Shāţi’,geonames_2219413,Sha‘bīyat Wādī ash Shāţi’ | A | LY
8883351,MC,3319178,Commune de Monaco,geonames_3319178,Commune de Monaco | A | 00 | MC
8883304,MD,858889,Unitatea Teritorială din Stînga Nistrului,geonames_858889,Unitatea Teritorială din Stînga Nistrului | A | 58 | MD
8888277,MD,618069,Municipiul Chişinău,geonames_618069,Municipiul Chişinău | A | 57 | MD
8901491,MD,858895,Găgăuzia,geonames_858895,Găgăuzia | A | 51 | MD
8914886,MD,617903,Leova,geonames_617903,Leova | A | MD
8936734,MD,617255,Teleneşti,geonames_617255,Teleneşti | A | MD
8936949,MD,618369,Raionul Drochia,geonames_618369,Raionul Drochia | A | MD
8937194,MD,617639,Orhei,geonames_617639,Orhei | A | 82 | MD
8944305,MD,617181,Raionul Ungheni,geonames_617181,Raionul Ungheni | A | 92 | MD
8944844,MD,617913,Sîngerei,geonames_617913,Sîngerei | A | MD
8945683,MD,618162,Raionul Călăraşi,geonames_618162,Raionul Călăraşi | A | MD
8956842,MD,858803,Hînceşti,geonames_858803,Hînceşti | A | MD
8964213,MD,617366,Raionul Soroca,geonames_617366,Raionul Soroca | A | 87 | MD
8967845,MD,617301,Raionul Străşeni,geonames_617301,Raionul Străşeni | A | MD
8983737,MD,617077,Raionul Edineţ,geonames_617077,Raionul Edineţ | A | MD
8984374,MD,617991,Laloveni,geonames_617991,Laloveni | A | MD
8984630,MD,618430,Cimişlia,geonames_618430,Cimişlia | A | MD
8985323,MD,617264,Taraclia,geonames_617264,Taraclia | A | MD
8985500,MD,618119,Raionul Căuşeni,geonames_618119,Raionul Căuşeni | A | MD
8985669,MD,618164,Raionul Cahul,geonames_618164,Raionul Cahul | A | 64 | MD
8990304,MD,617754,Nisporeni,geonames_617754,Nisporeni | A | MD
8990843,MD,617715,Anenii Noi,geonames_617715,Anenii Noi | A | MD
8990934,MD,618331,Floreşti,geonames_618331,Floreşti | A | MD
8994230,MD,873909,Municipiul Bălţi,geonames_873909,Municipiul Bălţi | A | MD
8996877,MD,618142,Cantemir,geonames_618142,Cantemir | A | MD
9004200,MD,617962,Criuleni,geonames_617962,Criuleni | A | 69 | MD
9035207,MD,858808,Şoldăneşti,geonames_858808,Şoldăneşti | A | 86 | MD
9090821,MD,617483,Rîşcani,geonames_617483,Rîşcani | A | MD
9112255,MD,618345,Făleşti,geonames_618345,Făleşti | A | MD
9139343,MD,861487,Municipiul Bender,geonames_861487,Municipiul Bender | A | MD
9185999,MD,617283,Raionul Ştefan Vodă,geonames_617283,Raionul Ştefan Vodă | A | MD
9222382,MD,618363,Raionul Dubăsari,geonames_618363,Raionul Dubăsari | A | MD
9237017,MD,618381,Donduşeni,geonames_618381,Donduşeni | A | MD
9237022,MD,618511,Briceni,geonames_618511,Briceni | A | MD
9240142,MD,617501,Rezina,geonames_617501,Rezina | A | MD
9240768,MD,617656,Raionul Ocniţa,geonames_617656,Raionul Ocniţa | A | MD
9276439,MD,618565,Basarabeasca,geonames_618565,Basarabeasca | A | MD
9305629,MD,618260,Glodeni,geonames_618260,Glodeni | A | MD
8889693,ME,3189077,Podgorica,geonames_3189077,Podgorica | A | 16 | ME
8893396,ME,3197537,Kotor,geonames_3197537,Kotor | A | 10 | ME
8935808,ME,3203104,Budva,geonames_3203104,Budva | A | 05 | ME
8938239,ME,3194493,Opština Nikšić,geonames_3194493,Opština Nikšić | A | ME
8938241,ME,3191221,Opština Šavnik,geonames_3191221,Opština Šavnik | A | ME
8961331,ME,3188514,Ulcinj,geonames_3188514,Ulcinj | A | 20 | ME
8970597,ME,3189071,Tivat,geonames_3189071,Tivat | A | ME
8970599,ME,3199070,Berane,geonames_3199070,Berane | A | ME
8984341,ME,3193160,Pljevlja,geonames_3193160,Pljevlja | A | ME
8990840,ME,3202640,Cetinje,geonames_3202640,Cetinje | A | ME
9071366,ME,3186995,Opština Žabljak,geonames_3186995,Opština Žabljak | A | ME
9094000,ME,3194925,Mojkovac,geonames_3194925,Mojkovac | A | ME
9103961,ME,3199393,Herceg Novi,geonames_3199393,Herceg Novi | A | ME
9126935,ME,786233,Opština Rožaje,geonames_786233,Opština Rožaje | A | ME
9126937,ME,3343959,Andrijevica,geonames_3343959,Andrijevica | A | ME
9165453,ME,3202193,Danilovgrad,geonames_3202193,Danilovgrad | A | ME
9165482,ME,3197895,Opština Kolašin,geonames_3197895,Opština Kolašin | A | ME
9199306,ME,3204508,Bar,geonames_3204508,Bar | A | ME
62866654,ME,3193129,Opština Plužine,geonames_3193129,Opština Plužine | A | 15 | ME
63562421,ME,3193227,Opština Plav,geonames_3193227,Opština Plav | A | 13 | ME
8885240,MG,7670856,Analamanga Region,geonames_7670856,Analamanga Region | A | 7670856 | MG
8912639,MG,7670902,Menabe Region,geonames_7670902,Menabe Region | A | MG
8921091,MG,7670857,Atsinanana Region,geonames_7670857,Atsinanana Region | A | 7670857 | MG
8930509,MG,7670913,Atsimo-Andrefana Region,geonames_7670913,Atsimo-Andrefana Region | A | MG
8934495,MG,7670848,Analanjirofo Region,geonames_7670848,Analanjirofo Region | A | MG
8935813,MG,7670910,Anosy Region,geonames_7670910,Anosy Region | A | MG
8937050,MG,7670846,Sava Region,geonames_7670846,Sava Region | A | MG
8948497,MG,7670911,Androy Region,geonames_7670911,Androy Region | A | MG
8951020,MG,7670854,Vakinankaratra Region,geonames_7670854,Vakinankaratra Region | A | MG
8973844,MG,7670853,Bongolava Region,geonames_7670853,Bongolava Region | A | MG
8982591,MG,7670842,Diana Region,geonames_7670842,Diana Region | A | MG
8984411,MG,7670905,Haute Matsiatra Region,geonames_7670905,Haute Matsiatra Region | A | MG
8987113,MG,7670908,Atsimo-Atsinanana Region,geonames_7670908,Atsimo-Atsinanana Region | A | MG
8993484,MG,7670849,Boeny Region,geonames_7670849,Boeny Region | A | MG
8993576,MG,7670850,Betsiboka Region,geonames_7670850,Betsiboka Region | A | MG
8995208,MG,7670852,Melaky Region,geonames_7670852,Melaky Region | A | MG
8996592,MG,7670851,Alaotra Mangoro Region,geonames_7670851,Alaotra Mangoro Region | A | MG
9001132,MG,7670906,Vatovavy Fitovinany Region,geonames_7670906,Vatovavy Fitovinany Region | A | MG
9064231,MG,7670907,Ihorombe Region,geonames_7670907,Ihorombe Region | A | MG
9069856,MG,7670904,Amoron'i Mania Region,geonames_7670904,Amoron'i Mania Region | A | MG
9074127,MG,7670847,Sofia Region,geonames_7670847,Sofia Region | A | MG
9308790,MG,7670855,Itasy Region,geonames_7670855,Itasy Region | A | MG
8888492,MH,7303504,Likiep Atoll,geonames_7303504,Likiep Atoll | A | MH
8889994,MH,7303497,Bikini Atoll,geonames_7303497,Bikini Atoll | A | 070 | MH
8890791,MH,7303494,Arno Atoll,geonames_7303494,Arno Atoll | A | MH
8893003,MH,7303511,Rongrik Atoll,geonames_7303511,Rongrik Atoll | A | MH
8898940,MH,7303505,Majuro Atoll,geonames_7303505,Majuro Atoll | A | MH
8912218,MH,7303499,Enewetak Atoll,geonames_7303499,Enewetak Atoll | A | 090 | MH
8937160,MH,7303502,Kwajalein Atoll,geonames_7303502,Kwajalein Atoll | A | MH
8942468,MH,7303491,Ailinginae Atoll,geonames_7303491,Ailinginae Atoll | A | MH
8946776,MH,7303515,Ujelang Atoll,geonames_7303515,Ujelang Atoll | A | MH
8962902,MH,7303501,Jaluit Atoll,geonames_7303501,Jaluit Atoll | A | MH
8965109,MH,7303492,Ailinglaplap Atoll,geonames_7303492,Ailinglaplap Atoll | A | MH
8968581,MH,7303495,Aur Atoll,geonames_7303495,Aur Atoll | A | MH
8975798,MH,7303493,Ailuk Atoll,geonames_7303493,Ailuk Atoll | A | MH
8991631,MH,7303523,Mejit Island,geonames_7303523,Mejit Island | A | MH
9005948,MH,7303514,Ujae Atoll,geonames_7303514,Ujae Atoll | A | MH
9028695,MH,7303510,Rongelap Atoll,geonames_7303510,Rongelap Atoll | A | 350 | MH
9032768,MH,7303516,Utrik Atoll,geonames_7303516,Utrik Atoll | A | MH
9041545,MH,7303507,Mili Atoll,geonames_7303507,Mili Atoll | A | MH
9054806,MH,7303521,Kili Island,geonames_7303521,Kili Island | A | MH
9070919,MH,7303503,Lae Atoll,geonames_7303503,Lae Atoll | A | MH
9073884,MH,7303522,Lib Island,geonames_7303522,Lib Island | A | 170 | MH
9077938,MH,7303518,Wotje Atoll,geonames_7303518,Wotje Atoll | A | MH
9115933,MH,7303508,Namdrik Atoll,geonames_7303508,Namdrik Atoll | A | MH
9128106,MH,7303498,Ebon Atoll,geonames_7303498,Ebon Atoll | A | MH
9144203,MH,7303506,Maloelap Atoll,geonames_7303506,Maloelap Atoll | A | MH
9318220,MH,7303517,Wotho Atoll,geonames_7303517,Wotho Atoll | A | MH
53813187,MH,7303500,Erikub Atoll,geonames_7303500,Erikub Atoll | A | 100 | MH
57559428,MH,7303496,Bikar Atoll,geonames_7303496,Bikar Atoll | A | 060 | MH
60506083,MH,7303519,Jabat Island,geonames_7303519,Jabat Island | A | 110 | MH
62252684,MH,7303512,Taka Atoll,geonames_7303512,Taka Atoll | A | 385 | MH
66268235,MH,7303509,Namu Atoll,geonames_7303509,Namu Atoll | A | 340 | MH
8889793,MK,863860,Opština Karpoš,geonames_863860,Opština Karpoš | A | 41 | MK
8892339,MK,863894,Saraj,geonames_863894,Saraj | A | MK
8896802,MK,863883,Ohrid,geonames_863883,Ohrid | A | E2 | MK
8901796,MK,863865,Opština Kočani,geonames_863865,Opština Kočani | A | MK
8902376,MK,863900,Opština Štip,geonames_863900,Opština Štip | A | MK
8920580,MK,863888,Prilep,geonames_863888,Prilep | A | E3 | MK
8936748,MK,863903,Opština Studeničani,geonames_863903,Opština Studeničani | A | MK
8937226,MK,863902,Strumica,geonames_863902,Strumica | A | E7 | MK
8943536,MK,863877,Makedonski Brod,geonames_863877,Makedonski Brod | A | MK
8944541,MK,863901,Struga,geonames_863901,Struga | A | E6 | MK
8957281,MK,786339,Resen,geonames_786339,Resen | A | 86 | MK
8958436,MK,863909,Veles,geonames_863909,Veles | A | F1 | MK
8964320,MK,863907,Tetovo,geonames_863907,Tetovo | A | E8 | MK
8965783,MK,863861,Kavadarci,geonames_863861,Kavadarci | A | MK
8968494,MK,863871,Opština Kruševo,geonames_863871,Opština Kruševo | A | 54 | MK
8978319,MK,862975,Lozovo,geonames_862975,Lozovo | A | MK
8979663,MK,863468,Novaci,geonames_863468,Novaci | A | MK
8981064,MK,863886,Petrovec,geonames_863886,Petrovec | A | MK
8984146,MK,863855,Gostivar,geonames_863855,Gostivar | A | MK
8985170,MK,863838,Opština Čaška,geonames_863838,Opština Čaška | A | C9 | MK
8991181,MK,863488,Mogila,geonames_863488,Mogila | A | MK
8991966,MK,863849,Dolneni,geonames_863849,Dolneni | A | MK
8992409,MK,863873,Kumanovo,geonames_863873,Kumanovo | A | D7 | MK
8994996,MK,7056271,Debarca,geonames_7056271,Debarca | A | MK
8999203,MK,863835,Brvenica,geonames_863835,Brvenica | A | MK
9000238,MK,862974,Gradsko,geonames_862974,Gradsko | A | MK
9000545,MK,863486,Bitola,geonames_863486,Bitola | A | 06 | MK
9002385,MK,863846,Demir Hisar,geonames_863846,Demir Hisar | A | MK
9005458,MK,863881,Negotino,geonames_863881,Negotino | A | MK
9013601,MK,863854,Gevgelija,geonames_863854,Gevgelija | A | 33 | MK
9013606,MK,862961,Demir Kapija,geonames_862961,Demir Kapija | A | MK
9013610,MK,863875,Opština Lipkovo,geonames_863875,Opština Lipkovo | A | MK
9013688,MK,862949,Opština Dojran,geonames_862949,Opština Dojran | A | MK
9034129,MK,863862,Opština Kičevo,geonames_863862,Opština Kičevo | A | 43 | MK
9038088,MK,863889,Opština Probištip,geonames_863889,Opština Probištip | A | MK
9048565,MK,863863,Kisela Voda,geonames_863863,Kisela Voda | A | 44 | MK
9050369,MK,862973,Rosoman,geonames_862973,Rosoman | A | MK
9050537,MK,863842,Opština Čučer-Sandevo,geonames_863842,Opština Čučer-Sandevo | A | MK
9053180,MK,863912,Vinica,geonames_863912,Vinica | A | MK
9055198,MK,784732,Valandovo,geonames_784732,Valandovo | A | MK
9064297,MK,863831,Opština Aračinovo,geonames_863831,Opština Aračinovo | A | MK
9066163,MK,863853,Gazi Baba,geonames_863853,Gazi Baba | A | MK
9067283,MK,863869,Kriva Palanka,geonames_863869,Kriva Palanka | A | MK
9068872,MK,863843,Debar,geonames_863843,Debar | A | MK
9075193,MK,863906,Tearce,geonames_863906,Tearce | A | MK
9079074,MK,863905,Sveti Nikole,geonames_863905,Sveti Nikole | A | MK
9079154,MK,863856,Ilinden,geonames_863856,Ilinden | A | MK
9081582,MK,862956,Makedonska Kamenica,geonames_862956,Makedonska Kamenica | A | MK
9091397,MK,7056266,Aerodrom,geonames_7056266,Aerodrom | A | MK
9110808,MK,862960,Karbinci,geonames_862960,Karbinci | A | MK
9113877,MK,862946,Bosilovo,geonames_862946,Bosilovo | A | MK
9144932,MK,863485,Berovo,geonames_863485,Berovo | A | 04 | MK
9147164,MK,863919,Opština Želino,geonames_863919,Opština Želino | A | MK
9147405,MK,863911,Opština Vevčani,geonames_863911,Opština Vevčani | A | MK
9165450,MK,863844,Opština Delčevo,geonames_863844,Opština Delčevo | A | 22 | MK
9168727,MK,863858,Jegunovce,geonames_863858,Jegunovce | A | MK
9171727,MK,863834,Bogovinje,geonames_863834,Bogovinje | A | MK
9172959,MK,863892,Opština Mavrovo i Rostuša,geonames_863892,Opština Mavrovo i Rostuša | A | E4 | MK
9182035,MK,789090,Kratovo,geonames_789090,Kratovo | A | 51 | MK
9191954,MK,862945,Novo Selo,geonames_862945,Novo Selo | A | MK
9193228,MK,863896,Opština Sopište,geonames_863896,Opština Sopište | A | MK
9198799,MK,862977,Češinovo-Obleševo,geonames_862977,Češinovo-Obleševo | A | MK
9205822,MK,863914,Opština Vrapčište,geonames_863914,Opština Vrapčište | A | MK
9229835,MK,863870,Opština Krivogaštani,geonames_863870,Opština Krivogaštani | A | MK
9246010,MK,863918,Zelenikovo,geonames_863918,Zelenikovo | A | MK
9272951,MK,862958,Zrnovci,geonames_862958,Zrnovci | A | MK
9276278,MK,863899,Opština Staro Nagoričane,geonames_863899,Opština Staro Nagoričane | A | MK
9279370,MK,862950,Bogdanci,geonames_862950,Bogdanci | A | MK
9291492,MK,862938,Opština Pehčevo,geonames_862938,Opština Pehčevo | A | MK
9295674,MK,862947,Vasilevo,geonames_862947,Vasilevo | A | A9 | MK
9329430,MK,863890,Opština Radoviš,geonames_863890,Opština Radoviš | A | MK
9335703,MK,7056269,Butel,geonames_7056269,Butel | A | MK
9346570,MK,863891,Opština Rankovce,geonames_863891,Opština Rankovce | A | MK
9348081,MK,863904,Šuto Orizari,geonames_863904,Šuto Orizari | A | MK
9362013,MK,862953,Opština Konče,geonames_862953,Opština Konče | A | MK
